Frame Number,Time Offset,Source,Destination,RSSI (dBm),Protocol Name,Description,
261,5.6573095,10.231.231.191,www.google.com,,TCP,"TCP:Flags=...A...., SrcPort=3364, DstPort=HTTPS(443), PayloadLen=0, Seq=2133270998, Ack=3725710062, Win=68 (scale factor 0x8) = 17408","{TCP:65, IPv4:62}"
262,5.6574186,www.google.com,10.231.231.191,210 (0xD2),TCP,"TCP:[Continuation to #259]Flags=...AP..., SrcPort=HTTPS(443), DstPort=3364, PayloadLen=629, Seq=3725710062 - 3725710691, Ack=2133270998, Win=172 (scale factor 0x8) = 44032","{TCP:65, IPv4:62}"
263,5.6579664,mobile-gtalk.l.google.com,10.231.231.191,210 (0xD2),TLS,TLS:TLS Rec Layer-1 HandShake: Encrypted Handshake Message.; TLS Rec Layer-2 Cipher Change Spec; TLS Rec Layer-3 HandShake: Encrypted Handshake Message.,"{TLS:70, SSLVersionSelector:69, TCP:64, IPv4:30}"
264,5.6606080,10.231.231.191,www.google.com,,TLS,TLS:TLS Rec Layer-1 HandShake: Client Key Exchange.; TLS Rec Layer-2 Cipher Change Spec; TLS Rec Layer-3 HandShake: Encrypted Handshake Message.; TLS Rec Layer-4 HandShake: Encrypted Handshake Message.,"{TLS:72, SSLVersionSelector:71, TCP:65, IPv4:62}"
265,5.6725071,www.google.com,10.231.231.191,210 (0xD2),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 52974, Length = 1358","{UDP:63, IPv4:62}"
266,5.6726640,www.google.com,10.231.231.191,210 (0xD2),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 52974, Length = 39","{UDP:63, IPv4:62}"
267,5.6736293,10.231.231.191,www.google.com,,UDP,"UDP:SrcPort = 52974, DstPort = HTTPS(443), Length = 49","{UDP:63, IPv4:62}"
268,5.6739453,10.231.231.191,www.google.com,,UDP,"UDP:SrcPort = 52974, DstPort = HTTPS(443), Length = 46","{UDP:63, IPv4:62}"
269,5.6851481,www.google.com,10.231.231.191,210 (0xD2),TLS,TLS:TLS Rec Layer-1 HandShake: Encrypted Handshake Message.; TLS Rec Layer-2 Cipher Change Spec; TLS Rec Layer-3 HandShake: Encrypted Handshake Message.,"{TLS:72, SSLVersionSelector:71, TCP:65, IPv4:62}"
270,5.6953781,10.231.231.191,mobile-gtalk.l.google.com,,TLS,TLS:TLS Rec Layer-1 SSL Application Data,"{TLS:70, SSLVersionSelector:69, TCP:64, IPv4:30}"
271,5.6986590,www.google.com,10.231.231.191,210 (0xD2),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 52974, Length = 38","{UDP:63, IPv4:62}"
272,5.7127999,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
273,5.7188777,www.google.com,10.231.231.191,210 (0xD2),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 52974, Length = 453","{UDP:63, IPv4:62}"
274,5.7192258,www.google.com,10.231.231.191,210 (0xD2),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 52974, Length = 27","{UDP:63, IPv4:62}"
275,5.7194824,www.google.com,10.231.231.191,210 (0xD2),UDP,"UDP:SrcPort = HTTPS(443), DstPort = 52974, Length = 213","{UDP:63, IPv4:62}"
276,5.7195641,10.231.231.191,www.google.com,,UDP,"UDP:SrcPort = 52974, DstPort = HTTPS(443), Length = 49","{UDP:63, IPv4:62}"
277,5.7265905,10.231.231.191,www.google.com,,TCP,"TCP:Flags=...A...., SrcPort=3364, DstPort=HTTPS(443), PayloadLen=0, Seq=2133271256, Ack=3725710969, Win=64 (scale factor 0x8) = 16384","{TCP:65, IPv4:62}"
278,5.7456095,10.231.231.191,www.google.com,,UDP,"UDP:SrcPort = 52974, DstPort = HTTPS(443), Length = 43","{UDP:63, IPv4:62}"
279,5.7510100,mobile-gtalk.l.google.com,10.231.231.191,210 (0xD2),TCP,"TCP:Flags=...A...., SrcPort=5228, DstPort=3363, PayloadLen=0, Seq=2408243122, Ack=718818230, Win=180 (scale factor 0x8) = 46080","{TCP:64, IPv4:30}"
280,5.9957273,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:1:3,,LLMNR,"LLMNR:QueryId = 0x8280, Standard, Query  for jhqdyhgiosomwyn of type Host Addr on class Internet","{UDP:52, IPv6:3}"
281,5.9957273,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:1:3,,LLMNR,"LLMNR:QueryId = 0x5C5E, Standard, Query  for jejjtpvln of type Host Addr on class Internet","{UDP:53, IPv6:3}"
282,5.9957709,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:1:3,,LLMNR,"LLMNR:QueryId = 0xE57C, Standard, Query  for gfemkyqvzz of type Host Addr on class Internet","{UDP:51, IPv6:3}"
283,5.9959501,10.231.231.191,224.0.0.252,,LLMNR,"LLMNR:QueryId = 0x8280, Standard, Query  for jhqdyhgiosomwyn of type Host Addr on class Internet","{UDP:54, IPv4:5}"
284,5.9960330,10.231.231.191,224.0.0.252,,LLMNR,"LLMNR:QueryId = 0x5C5E, Standard, Query  for jejjtpvln of type Host Addr on class Internet","{UDP:56, IPv4:5}"
285,5.9961541,10.231.231.191,224.0.0.252,,LLMNR,"LLMNR:QueryId = 0xE57C, Standard, Query  for gfemkyqvzz of type Host Addr on class Internet","{UDP:55, IPv4:5}"
286,6.0199505,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
287,6.0201408,mobile-gtalk.l.google.com,10.231.231.191,210 (0xD2),TLS,TLS:TLS Rec Layer-1 SSL Application Data,"{TLS:70, SSLVersionSelector:69, TCP:64, IPv4:30}"
288,6.0229479,mobile-gtalk.l.google.com,10.231.231.191,210 (0xD2),TLS,TLS:TLS Rec Layer-1 SSL Application Data,"{TLS:70, SSLVersionSelector:69, TCP:64, IPv4:30}"
289,6.0231545,10.231.231.191,mobile-gtalk.l.google.com,,TCP,"TCP:Flags=...A...., SrcPort=3363, DstPort=5228, PayloadLen=0, Seq=718818230, Ack=2408243271, Win=66 (scale factor 0x8) = 16896","{TCP:64, IPv4:30}"
290,6.0260351,mobile-gtalk.l.google.com,10.231.231.191,210 (0xD2),TLS,TLS:TLS Rec Layer-1 SSL Application Data,"{TLS:70, SSLVersionSelector:69, TCP:64, IPv4:30}"
291,6.0556934,10.231.231.191,10.231.255.255,,NbtNs,NbtNs:Query Request for WPAD   <0x00> Workstation Service,"{UDP:2, IPv4:1}"
292,6.0655060,10.231.231.191,mobile-gtalk.l.google.com,,TCP,"TCP:Flags=...A...., SrcPort=3363, DstPort=5228, PayloadLen=0, Seq=718818230, Ack=2408243405, Win=66 (scale factor 0x8) = 16896","{TCP:64, IPv4:30}"
293,6.0826070,10.231.231.191,10.231.255.255,,NbtNs,NbtNs:Query Request for WPAD   <0x00> Workstation Service,"{UDP:2, IPv4:1}"
294,6.0847308,10.231.231.191,239.255.255.250,,SSDP,"SSDP:Request, M-SEARCH * ","{HTTP:46, UDP:45, IPv4:27}"
295,6.1222416,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
296,6.2246872,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
297,6.3155065,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:1:2,,DHCPV6,DHCPV6:MessageType = SOLICIT,"{UDP:3, IPv6:2}"
298,6.3271011,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
299,6.3335155,10.231.231.191,10.231.255.255,,NbtNs,NbtNs:Query Request for JHQDYHGIOSOMWYN<00> <0x00> Workstation Service,"{UDP:2, IPv4:1}"
300,6.3337592,10.231.231.191,10.231.255.255,,NbtNs,NbtNs:Query Request for JEJJTPVLN  <0x00> Workstation Service,"{UDP:2, IPv4:1}"
301,6.3339098,10.231.231.191,10.231.255.255,,NbtNs,NbtNs:Query Request for GFEMKYQVZZ   <0x00> Workstation Service,"{UDP:2, IPv4:1}"
302,6.4295740,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
303,6.5319195,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
304,6.7367387,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
305,6.8391945,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
306,6.9415361,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
307,7.0439055,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
308,7.0717061,10.231.231.191,224.0.0.251,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 52","{UDP:46, IPv4:45}"
309,7.0720465,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:0:FB,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 52","{UDP:48, IPv6:47}"
310,7.0723219,10.231.231.191,224.0.0.251,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 52","{UDP:46, IPv4:45}"
311,7.0724485,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:0:FB,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 52","{UDP:48, IPv6:47}"
312,7.0726995,10.231.231.191,224.0.0.251,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 41","{UDP:46, IPv4:45}"
313,7.0728163,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:0:FB,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 41","{UDP:48, IPv6:47}"
314,7.0730532,10.231.231.191,224.0.0.251,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 41","{UDP:46, IPv4:45}"
315,7.0731802,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:0:FB,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 41","{UDP:48, IPv6:47}"
316,7.0734163,10.231.231.191,224.0.0.251,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 48","{UDP:46, IPv4:45}"
317,7.0735283,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:0:FB,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 48","{UDP:48, IPv6:47}"
318,7.0737764,10.231.231.191,224.0.0.251,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 48","{UDP:46, IPv4:45}"
319,7.0738906,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:0:FB,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 48","{UDP:48, IPv6:47}"
320,7.0837241,10.231.231.191,10.231.255.255,,NbtNs,NbtNs:Query Request for JHQDYHGIOSOMWYN<00> <0x00> Workstation Service,"{UDP:2, IPv4:1}"
321,7.0838271,10.231.231.191,10.231.255.255,,NbtNs,NbtNs:Query Request for JEJJTPVLN  <0x00> Workstation Service,"{UDP:2, IPv4:1}"
322,7.0838968,10.231.231.191,10.231.255.255,,NbtNs,NbtNs:Query Request for GFEMKYQVZZ   <0x00> Workstation Service,"{UDP:2, IPv4:1}"
323,7.0857768,10.231.231.191,239.255.255.250,,SSDP,"SSDP:Request, M-SEARCH * ","{HTTP:46, UDP:45, IPv4:27}"
324,7.4535239,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
325,7.5170704,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:0:2,,ICMPv6,ICMPv6:Router Solicitation,{IPv6:11}
326,7.5215463,10.231.231.191,17.249.60.84,,TLS,TLS:TLS Rec Layer-1 SSL Application Data,"{TLS:52, SSLVersionSelector:51, TCP:50, IPv4:49}"
327,7.5317488,17.249.60.84,10.231.231.191,210 (0xD2),TCP,"TCP:[Segment Lost]Flags=...A...., SrcPort=5223, DstPort=2974, PayloadLen=0, Seq=1463509601, Ack=2064783473, Win=30411","{TCP:50, IPv4:49}"
328,7.5333423,17.249.60.84,10.231.231.191,210 (0xD2),TLS,TLS:TLS Rec Layer-1 SSL Application Data,"{TLS:52, SSLVersionSelector:51, TCP:50, IPv4:49}"
329,7.5559075,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
330,7.5739601,10.231.231.191,17.249.60.84,,TCP,"TCP:Flags=...A...., SrcPort=2974, DstPort=5223, PayloadLen=0, Seq=2064783473, Ack=1463509654, Win=17414","{TCP:50, IPv4:49}"
331,7.6582880,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
332,7.7606976,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
333,7.8403629,10.231.231.191,10.231.255.255,,NbtNs,NbtNs:Query Request for GFEMKYQVZZ   <0x00> Workstation Service,"{UDP:2, IPv4:1}"
334,7.8404386,10.231.231.191,10.231.255.255,,NbtNs,NbtNs:Query Request for JEJJTPVLN  <0x00> Workstation Service,"{UDP:2, IPv4:1}"
335,7.8406083,10.231.231.191,10.231.255.255,,NbtNs,NbtNs:Query Request for JHQDYHGIOSOMWYN<00> <0x00> Workstation Service,"{UDP:2, IPv4:1}"
336,7.8430438,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:1:3,,LLMNR,"LLMNR:QueryId = 0x893A, Standard, Query  for gfemkyqvzz of type Host Addr on class Internet","{UDP:73, IPv6:3}"
337,7.8433941,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:1:3,,LLMNR,"LLMNR:QueryId = 0x1CF2, Standard, Query  for jejjtpvln of type Host Addr on class Internet","{UDP:74, IPv6:3}"
338,7.8434415,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:1:3,,LLMNR,"LLMNR:QueryId = 0x16B9, Standard, Query  for jhqdyhgiosomwyn of type Host Addr on class Internet","{UDP:75, IPv6:3}"
339,7.8435237,10.231.231.191,224.0.0.252,,LLMNR,"LLMNR:QueryId = 0x893A, Standard, Query  for gfemkyqvzz of type Host Addr on class Internet","{UDP:76, IPv4:5}"
340,7.8439098,10.231.231.191,224.0.0.252,,LLMNR,"LLMNR:QueryId = 0x16B9, Standard, Query  for jhqdyhgiosomwyn of type Host Addr on class Internet","{UDP:77, IPv4:5}"
341,7.8440253,10.231.231.191,224.0.0.252,,LLMNR,"LLMNR:QueryId = 0x1CF2, Standard, Query  for jejjtpvln of type Host Addr on class Internet","{UDP:78, IPv4:5}"
342,7.8631611,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
343,7.9654989,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
344,7.9998614,17.249.60.84,10.231.231.191,210 (0xD2),TCP,"TCP:[ReTransmit #328]Flags=...AP..., SrcPort=5223, DstPort=2974, PayloadLen=53, Seq=1463509601 - 1463509654, Ack=2064783473, Win=30411","{TCP:50, IPv4:49}"
345,8.0000265,10.231.231.191,17.249.60.84,,TCP,"TCP:[Dup Ack #330]Flags=...A...., SrcPort=2974, DstPort=5223, PayloadLen=0, Seq=2064783473, Ack=1463509654, Win=17414","{TCP:50, IPv4:49}"
346,8.0678303,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
347,8.0732640,10.231.231.191,224.0.0.251,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 52","{UDP:46, IPv4:45}"
348,8.0734026,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:0:FB,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 52","{UDP:48, IPv6:47}"
349,8.0736139,10.231.231.191,224.0.0.251,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 52","{UDP:46, IPv4:45}"
350,8.0737003,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:0:FB,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 52","{UDP:48, IPv6:47}"
351,8.0738769,10.231.231.191,224.0.0.251,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 41","{UDP:46, IPv4:45}"
352,8.0739637,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:0:FB,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 41","{UDP:48, IPv6:47}"
353,8.0741476,10.231.231.191,224.0.0.251,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 41","{UDP:46, IPv4:45}"
354,8.0742348,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:0:FB,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 41","{UDP:48, IPv6:47}"
355,8.0744516,10.231.231.191,224.0.0.251,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 48","{UDP:46, IPv4:45}"
356,8.0745449,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:0:FB,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 48","{UDP:48, IPv6:47}"
357,8.0747523,10.231.231.191,224.0.0.251,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 48","{UDP:46, IPv4:45}"
358,8.0748524,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:0:FB,,UDP,"UDP:SrcPort = 5353, DstPort = 5353, Length = 48","{UDP:48, IPv6:47}"
359,8.1702446,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
360,8.2543331,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:1:3,,LLMNR,"LLMNR:QueryId = 0x893A, Standard, Query  for gfemkyqvzz of type Host Addr on class Internet","{UDP:73, IPv6:3}"
361,8.2543331,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:1:3,,LLMNR,"LLMNR:QueryId = 0x16B9, Standard, Query  for jhqdyhgiosomwyn of type Host Addr on class Internet","{UDP:75, IPv6:3}"
362,8.2543553,FE80:0:0:0:FDF4:508D:125E:8B3B,FF02:0:0:0:0:0:1:3,,LLMNR,"LLMNR:QueryId = 0x1CF2, Standard, Query  for jejjtpvln of type Host Addr on class Internet","{UDP:74, IPv6:3}"
363,8.2544468,10.231.231.191,224.0.0.252,,LLMNR,"LLMNR:QueryId = 0x1CF2, Standard, Query  for jejjtpvln of type Host Addr on class Internet","{UDP:78, IPv4:5}"
364,8.2544631,10.231.231.191,224.0.0.252,,LLMNR,"LLMNR:QueryId = 0x893A, Standard, Query  for gfemkyqvzz of type Host Addr on class Internet","{UDP:76, IPv4:5}"
365,8.2544926,10.231.231.191,224.0.0.252,,LLMNR,"LLMNR:QueryId = 0x16B9, Standard, Query  for jhqdyhgiosomwyn of type Host Addr on class Internet","{UDP:77, IPv4:5}"
366,8.2726097,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
367,8.3288031,10.231.231.191,239.255.255.250,,SSDP,"SSDP:Request, M-SEARCH * ","{HTTP:10, UDP:9, IPv4:27}"
368,8.3751310,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
369,8.4538853,[B4F61C AF9AF2],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
370,8.4775727,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
371,8.5798142,[24DEC6 11ECE1],[*BROADCAST],210 (0xD2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 210 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
372,8.5899338,10.231.231.191,10.231.255.255,,NbtNs,NbtNs:Query Request for GFEMKYQVZZ   <0x00> Workstation Service,"{UDP:2, IPv4:1}"
373,8.5900031,10.231.231.191,10.231.255.255,,NbtNs,NbtNs:Query Request for JEJJTPVLN  <0x00> Workstation Service,"{UDP:2, IPv4:1}"
374,8.5900467,10.231.231.191,10.231.255.255,,NbtNs,NbtNs:Query Request for JHQDYHGIOSOMWYN<00> <0x00> Workstation Service,"{UDP:2, IPv4:1}"
375,8.6823132,[24DEC6 11ECE1],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
376,8.7847673,[24DEC6 11ECE1],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
377,8.8871893,[24DEC6 11ECE1],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
378,8.9895322,[24DEC6 11ECE1],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
379,9.0917845,[24DEC6 11ECE1],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
380,9.1942814,[24DEC6 11ECE1],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
381,9.2966931,[24DEC6 11ECE1],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
382,9.3403682,10.231.231.191,10.231.255.255,,NbtNs,NbtNs:Query Request for JHQDYHGIOSOMWYN<00> <0x00> Workstation Service,"{UDP:2, IPv4:1}"
383,9.3406085,10.231.231.191,10.231.255.255,,NbtNs,NbtNs:Query Request for JEJJTPVLN  <0x00> Workstation Service,"{UDP:2, IPv4:1}"
384,9.3407531,10.231.231.191,10.231.255.255,,NbtNs,NbtNs:Query Request for GFEMKYQVZZ   <0x00> Workstation Service,"{UDP:2, IPv4:1}"
385,9.3991891,[24DEC6 11ECE1],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
386,9.4799188,[1008B1 FB0511],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID",
387,9.4995285,[1008B1 FB0511],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID",
388,9.5015342,[24DEC6 11ECE1],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
389,9.5366989,[80000B C94267],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID",
390,9.5376770,[80000B C94267],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa",
391,9.5668422,[80000B C94267],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID",
392,9.5677869,[80000B C94267],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa",
393,9.5817524,[84100D 0BC1B4],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 9",
394,9.5897123,[84100D 0BC1B4],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 9",
395,9.6038454,[24DEC6 11ECE1],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
396,9.6287730,[84100D 0BC1B4],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 10",
397,9.6395234,[84100D 0BC1B4],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 11",
398,9.6590954,[84100D 0BC1B4],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 11",
399,9.7062974,[24DEC6 11ECE1],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
